path,scanner,dpi
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_8_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_90_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_91_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_92_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_93_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_94_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_95_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_96_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_97_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_98_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_99_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\150\s7_9_res_vis.png,EpsonV370-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_100_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_10_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_11_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_12_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_13_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_14_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_15_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_16_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_17_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_18_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_19_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_1_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_20_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_21_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_22_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_23_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_24_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_25_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_26_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_27_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_28_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_29_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_2_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_30_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_31_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_32_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_33_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_34_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_35_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_36_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_37_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_38_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_39_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_3_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_40_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_41_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_42_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_43_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_44_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_45_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_46_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_47_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_48_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_49_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_4_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_50_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_51_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_52_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_53_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_54_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_55_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_56_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_57_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_58_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_59_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_5_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_60_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_61_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_62_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_63_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_64_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_65_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_66_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_67_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_68_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_69_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_6_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_70_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_71_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_72_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_73_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_74_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_75_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_76_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_77_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_78_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_79_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_7_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_80_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_81_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_82_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_83_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_84_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_85_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_86_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_87_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_88_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_89_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_8_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_90_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_91_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_92_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_93_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_94_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_95_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_96_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_97_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_98_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_99_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV370-2\300\s7_9_res_vis.png,EpsonV370-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_100_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_10_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_11_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_12_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_13_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_14_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_15_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_16_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_17_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_18_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_19_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_1_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_20_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_21_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_22_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_23_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_24_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_25_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_26_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_27_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_28_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_29_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_2_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_30_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_31_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_32_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_33_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_34_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_35_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_36_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_37_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_38_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_39_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_3_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_40_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_41_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_42_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_43_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_44_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_45_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_46_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_47_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_48_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_49_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_4_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_50_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_51_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_52_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_53_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_54_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_55_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_56_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_57_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_58_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_59_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_5_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_60_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_61_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_62_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_63_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_64_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_65_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_66_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_67_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_68_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_69_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_6_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_70_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_71_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_72_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_73_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_74_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_75_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_76_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_77_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_78_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_79_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_7_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_80_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_81_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_82_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_83_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_84_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_85_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_86_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_87_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_88_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_89_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_8_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_90_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_91_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_92_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_93_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_94_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_95_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_96_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_97_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_98_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_99_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\150\s8_9_res_vis.png,EpsonV39-1,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_100_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_10_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_11_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_12_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_13_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_14_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_15_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_16_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_17_res_vis.png,EpsonV39-1,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-1\300\s8_18_res_vis.png,EpsonV39-1,300
